  627    0  18916.60  35952.40      1.22
  628    0  18212.00  35668.50      1.01
  629    0  18720.10  36023.80      1.12
  630    0  18318.40  35955.90      0.98
  631    0  18550.90  36065.60      1.08
  632    0  18109.10  35131.60      1.08
  633    0  18587.20  35244.20      1.18
  634    0  18156.30  35406.40      1.08
  635    0  18050.40  34593.10      1.00
  636    0  18273.80  34499.20      1.00
  637    0  18550.70  34973.40      1.10
  638    0  18072.60  34860.90      1.00
  639    0  18493.10  34421.60      1.00
  640    0  18710.60  34341.60      1.00
  641    0  18986.00  34830.50      1.13
  642    0  18770.00  34895.80      1.10
  643    0  18928.20  34276.30      1.00
  644    0  19146.70  34220.90      1.01
  645    0  19421.60  34708.10      1.17
  646    0  19203.70  34765.20      1.13
  647    0  19363.80  34165.60      1.19
  648    0  19576.40  34116.10      1.38
  649    0  19858.50  34601.00      1.34
  650    0  19638.60  34652.90      1.35
  651    0  20000.60  34000.70      1.45
  652    0  20261.70  34217.40      1.45
  653    0  19793.10  34062.60      1.39
  654    0  20075.10  34547.40      1.36
  655    0  20332.40  34770.40      1.39
  656    0  20588.70  34996.60      1.49
  657    0  20221.20  33944.10      1.50
  658    0  20342.10  33281.40      1.66
  659    0  20177.40  33657.00      1.59
  660    0  19740.40  32823.90      1.60
  661    0  20065.70  33068.40      1.58
  662    0  19577.10  33006.90      1.48
  663    0  19900.90  33444.00      1.50
  664    0  19713.80  33538.10      1.44
  665    0  19389.90  33101.00      1.41
  666    0  19268.80  33211.90      1.36
  667    0  19506.30  33599.90      1.38
  668    0  19313.80  33652.40      1.31
  669    0  18872.80  33247.00      1.22
  670    0  18856.80  33475.40      1.12
  671    0  19101.10  33701.90      1.12
  672    0  19191.10  32964.10      1.39
  673    0  18866.40  33057.60      1.27
  674    0  18683.70  32509.80      1.30
  675    0  19068.20  32781.40      1.38
  676    0  18570.80  32678.20      1.20
  677    0  18743.60  32874.90      1.26
  678    0  19098.70  32142.30      1.43
  679    0  19336.90  32425.80      1.59
  680    0  19173.60  32608.80      1.46
  681    0  18789.00  32337.30      1.37
  682    0  18945.10  31922.40      1.40
  683    0  18609.20  31706.00      1.35
  684    0  18515.60  31920.40      1.35
  685    0  18635.40  32117.40      1.34
  686    0  18741.10  31326.40      1.30
  687    0  18996.00  31740.20      1.35
  688    0  18660.10  31523.70      1.30
  689    0  19001.20  31081.90      1.30
