 1502.5833    0.99   -0.17
 1502.6250    1.48   -0.26
 1502.6666    1.30   -0.75
 1502.7083    0.99    0.17
 1502.7500    0.97   -1.15
 1502.7916    0.45   -2.56
 1502.8333    0.71   -4.04
 1502.8750   -0.99   -5.61
 1502.9166    0.89   -5.02
 1502.9583    1.57   -4.32
 1503.0000    0.00   -4.60
 1503.0416    0.00   -5.70
 1503.0833    0.54   -3.05
 1503.1250    1.06   -2.91
 1503.1666    1.05   -1.82
 1503.2083    0.94    0.34
 1503.2500   -0.75    1.30
 1503.2916    0.87   -0.50
 1503.3333    1.41    0.51
 1503.3750    0.99    0.17
 1503.4166    0.75    1.30
 1503.4583    0.00    0.00
 1503.5000    0.00    0.00
 1503.5416    0.77   -0.64
 1503.5833    1.15   -0.97
 1503.6250    0.00    0.00
 1503.6666    0.97   -1.15
 1503.7083    0.00    0.00
 1503.7500    0.00    0.00
 1503.7916   -1.06   -2.91
 1503.8333   -1.30   -2.25
 1503.8750   -0.64    0.77
 1503.9166    0.26    1.48
 1503.9583   -1.61    1.35
 1504.0000   -4.32    1.57
 1504.0416   -0.89    2.44
 1504.0833   -6.20    0.00
 1504.1250   -3.14    2.64
 1504.1666   -2.25    1.30
 1504.2083   -0.77    0.64
 1504.2500    0.32   -0.38
 1504.2916    0.94    0.34
 1504.3333    0.34    0.94
 1504.3750    0.97   -1.15
 1504.4166    1.28    0.47
 1504.4583    0.50    0.87
 1504.5000    0.00   -1.00
 1504.5416   -0.36   -2.07
 1504.5833    0.17   -0.99
 1504.6250   -1.97   -0.72
 1504.6666   -1.82   -1.05
 1504.7083   -1.48   -0.26
 1504.7500   -0.94   -0.34
 1504.7916   -1.61   -1.35
 1504.8333   -0.45    2.56
 1504.8750    0.75    1.30
 1504.9166    0.64    0.77
 1504.9583   -4.32   -1.57
 1505.0000   -5.61    0.99
 1505.0416   -4.79    1.74
 1505.0833   -5.83    2.12
 1505.1250   -2.76    2.31
 1505.1666   -1.82    1.05
 1505.2083   -2.25    1.30
 1505.2500   -1.15    0.97
 1505.2916   -0.75    1.30
 1505.3333   -0.17   -0.47
 1505.3750    0.38    0.32
 1505.4166    0.00   -0.50
 1505.4583    0.00    0.00
 1505.5000    0.77    0.64
 1505.5416    0.00    0.00
 1505.5833    0.00    0.00
 1505.6250   -1.61   -1.35
 1505.6666    0.00    0.00
 1505.7083   -1.41   -0.51
 1505.7500   -0.34   -0.94
 1505.7916   -1.15    0.97
 1505.8333   -1.80    3.12
 1505.8750   -2.68    1.55
 1505.9166   -5.70    0.00
 1505.9583   -3.14    2.64
 1506.0000   -3.98    2.30
 1506.0416   -6.11    1.08
 1506.0833   -6.60    1.16
 1506.1250   -4.32    1.57
 1506.1666   -3.12    1.80
 1506.2083   -3.05    0.54
 1506.2500   -2.91    1.06
 1506.2916   -3.38    1.23
 1506.3333   -2.91    1.06
 1506.3750   -3.12    1.80
 1506.4166   -3.98    2.30
 1506.4583   -2.25    1.30
 1506.5000   -1.99    1.67
 1506.5416   -2.68    1.55
 1506.5833   -1.99    2.37
 1506.6250   -0.89    2.44
 1506.6666   -0.17    0.99
 1506.7083   -0.89    2.44
 1506.7500   -1.55    2.68
 1506.7916   -4.31    5.13
 1506.8333   -3.99    4.75
 1506.8750   -1.74    4.79
 1506.9166    1.08    6.11
 1506.9583   -0.62    3.54
 1507.0000    1.23    3.38
 1507.0416    0.71    4.04
 1507.0833    0.80    4.53
 1507.1250    1.57    4.32
 1507.1666    1.06    2.91
 1507.2083    1.35    1.61
 1507.2500    0.34    0.94
 1507.2916   -1.05    1.82
 1507.3333   -0.17    0.99
 1507.3750    1.86    3.22
 1507.4166    1.23    3.38
 1507.4583    0.62    3.54
 1507.5000    1.00    0.00
 1507.5416    0.36   -2.07
 1507.5833    0.72   -1.97
 1507.6250    0.00   -1.00
 1507.6666    0.97   -1.15
 1507.7083    0.75    1.30
 1507.7500    0.87    0.50
 1507.7916    2.10    0.00
 1507.8333    1.40   -3.85
 1507.8750    0.00   -5.10
 1507.9166    0.00   -5.10
 1507.9583   -7.23   -2.63
 1508.0000   -7.10   -4.10
 1508.0416   -8.49   -4.90
 1508.0833   -7.10   -4.10
 1508.1250   -8.17   -2.98
 1508.1666   -5.83   -2.12
 1508.2083   -4.42   -2.55
 1508.2500   -3.12   -1.80
 1508.2916   -2.44   -0.89
 1508.3333   -2.91   -1.06
 1508.3750   -2.37   -1.99
 1508.4166   -0.45   -2.56
 1508.4583    0.38   -0.32
 1508.5000   -0.34   -0.94
 1508.5416    0.72   -1.97
 1508.5833    0.75   -1.30
 1508.6250    0.09   -0.49
 1508.6666   -0.50   -0.87
 1508.7083   -0.97   -1.15
 1508.7500   -0.75   -1.30
 1508.7916   -1.67   -1.99
 1508.8333   -5.61   -0.99
 1508.8750   -7.20    0.00
 1508.9166   -7.58   -1.34
 1508.9583   -6.30   -2.29
 1509.0000   -6.60   -1.16
 1509.0416   -5.10    0.00
 1509.0833   -6.20    0.00
 1509.1250   -4.32   -1.57
 1509.1666   -4.32   -1.57
 1509.2083   -2.68   -1.55
 1509.2500   -1.99   -1.67
 1509.2916   -2.07   -0.36
 1509.3333   -2.68   -1.55
 1509.3750   -3.12   -1.80
 1509.4166   -1.97   -0.72
 1509.4583   -3.05   -0.54
 1509.5000   -3.05    0.54
 1509.5416    0.94   -0.34
 1509.5833    0.43   -0.25
 1509.6250    0.17   -0.99
 1509.6666    0.34   -0.94
 1509.7083    0.00   -1.50
 1509.7500   -0.89   -2.44
 1509.8333   -5.10    0.00
 1509.8750   -7.09   -1.25
 1509.9166   -7.20    0.00
 1509.9583   -5.61   -0.99
 1510.0000   -5.10    0.00
 1510.0416   -6.60   -1.16
 1510.0833   -6.60   -1.16
 1510.1250   -6.30   -2.29
 1510.1666   -6.11   -1.08
 1510.2083   -5.02   -0.89
 1510.2500   -5.10    0.00
 1510.2916   -5.02   -0.89
 1510.3333   -4.04   -0.71
 1510.3750   -4.60    0.00
 1510.4166   -5.70    0.00
 1510.4583   -5.61    0.99
 1510.5000   -5.02    0.89
 1510.5416   -5.02    0.89
 1510.5833   -4.10    0.00
 1510.6250   -5.02    0.89
 1510.6666   -4.32    1.57
 1510.7083   -3.85    1.40
 1510.7500   -4.79    1.74
 1510.7916   -7.09    1.25
 1510.8333   -5.80    3.35
 1510.8750   -7.70    2.80
 1510.9166   -6.30    2.29
 1510.9583   -6.24    3.60
 1511.0000   -6.77    2.46
 1511.0416   -6.30    2.29
 1511.0833   -4.79    1.74
 1511.1250   -4.79    1.74
 1511.1666   -3.54    0.62
 1511.2083   -3.05    0.54
 1511.2500   -2.60    0.00
 1511.2916   -3.05   -0.54
 1511.3333   -3.60    0.00
 1511.3750   -3.60    0.00
 1511.4166   -4.04    0.71
 1511.4583   -3.38    1.23
 1511.5000   -3.54    0.62
 1511.5416   -2.91    1.06
 1511.5833   -2.91    1.06
 1511.6250   -2.91    1.06
 1511.6666   -2.44    0.89
 1511.7083   -2.56    0.45
 1511.7500   -3.38    1.23
 1511.7916   -5.83    2.12
 1511.8333   -6.30    2.29
 1511.8750   -6.60    1.16
 1511.9166   -4.94    2.85
 1511.9583   -6.11    1.08
 1512.0000   -5.61    0.99
 1512.0416   -4.42    2.55
 1512.0833   -3.98    2.30
 1512.1250   -3.55    2.05
 1512.1666   -3.12    1.80
 1512.2083   -1.82    1.05
 1512.2500    0.64    0.77
 1512.2916    0.51   -1.41
 1512.3333    0.43   -0.25
 1512.3750   -0.94    0.34
 1512.4166    0.50   -0.87
 1512.4583    0.17   -0.99
 1512.5000   -1.97   -0.72
 1512.5416    0.32   -0.38
 1512.5833   -0.17   -0.99
 1512.6250    0.64   -0.77
 1512.6666    0.34   -0.94
 1512.7083    0.49   -0.09
 1512.7500    1.05   -1.82
 1512.7916    1.05   -1.82
 1512.8333    1.55   -2.68
 1512.8750    1.30   -2.25
 1512.9166    1.30   -2.25
 1512.9583   -4.53    0.80
 1513.0000   -5.02   -0.89
 1513.0416   -2.68    1.55
 1513.0833   -4.32    1.57
 1513.1250   -3.54    0.62
 1513.1666   -1.61    1.35
 1513.2083   -1.82    1.05
 1513.2500   -1.99    1.67
 1513.2916    1.35    1.61
 1513.3333    0.36    2.07
 1513.3750   -2.10    0.00
 1513.4166    0.99    0.17
 1513.4583   -1.06   -2.91
 1513.5000   -0.89   -5.02
 1513.5416    0.00   -4.60
 1513.5833    0.00   -4.60
 1513.6250    0.00   -4.10
 1513.6666    0.65   -3.66
 1513.7083    1.27   -3.49
 1513.7500    1.77   -4.86
 1513.7916   -0.82   -4.65
 1513.8333   -0.99   -5.61
 1513.8750   -2.12   -5.83
 1513.9166   -7.53   -4.35
 1513.9583   -7.23   -2.63
 1514.0000   -8.07   -1.42
 1514.0416   -8.49   -4.90
 1514.0833   -9.21   -3.35
 1514.1250   -8.17   -2.98
 1514.1666   -7.10   -4.10
 1514.2083   -4.75   -3.99
 1514.2500   -2.05   -3.55
 1514.2916   -2.05   -3.55
 1514.3333   -1.06   -2.91
 1514.3750    1.06   -2.91
 1514.4166   -0.89   -5.02
 1514.4583    0.89   -5.02
 1514.5000    0.71   -4.04
 1514.5416    0.71   -4.04
 1514.5833    0.62   -3.54
 1514.6250    0.62   -3.54
 1514.6666    0.45   -2.56
 1514.7083    0.54   -3.05
 1514.7500    0.89   -5.02
 1514.7916    0.99   -5.61
 1514.8333   -1.80   -3.12
 1514.8750   -7.58   -1.34
 1514.9166   -9.16   -1.61
 1514.9583   -5.02    0.89
 1515.0000   -8.17   -2.98
 1515.0416  -10.15   -3.69
 1515.0833   -5.29   -1.92
 1515.1250   -6.70    0.00
 1515.1666   -7.23   -2.63
 1515.2083   -8.49   -4.90
 1515.2500   -5.10    0.00
 1515.2916   -8.17   -2.98
 1515.3333   -6.77   -2.46
 1515.3750   -7.70   -2.80
 1515.4166   -9.16   -1.61
 1515.4583   -9.21   -3.35
 1515.5000   -7.23   -2.63
 1515.5416   -5.83   -2.12
 1515.5833   -5.83   -2.12
 1515.6250   -6.30   -2.29
 1515.6666   -7.58   -1.34
 1515.7083   -7.09   -1.25
 1515.7500   -8.57   -1.51
 1515.7916   -7.58   -1.34
 1515.8333   -7.10   -4.10
 1515.8750   -7.23   -2.63
 1515.9166   -5.37   -3.10
 1515.9583   -7.23   -2.63
 1516.0000   -8.49   -4.90
 1516.0416   -8.49   -4.90
 1516.0833   -8.57   -1.51
 1516.1250   -6.77   -2.46
 1516.1666   -6.30   -2.29
 1516.2083   -5.83   -2.12
 1516.2500   -6.30   -2.29
 1516.2916   -6.30   -2.29
 1516.3333   -6.60   -1.16
 1516.3750   -6.30   -2.29
 1516.4166   -5.37   -3.10
 1516.4583   -4.42   -2.55
 1516.5000   -4.79   -1.74
 1516.5416   -3.12   -1.80
 1516.5833   -3.55   -2.05
 1516.6250    0.45   -2.56
 1516.6666    0.51   -1.41
 1516.7083    1.30   -2.25
 1516.7500    0.62   -3.54
 1516.7916   -3.14   -2.64
 1516.8333   -5.70    0.00
 1516.8750   -7.58   -1.34
 1516.9166   -8.74   -3.18
 1516.9583   -8.20    0.00
 1517.0000   -6.60   -1.16
 1517.0416   -9.21   -3.35
 1517.0833   -9.68   -3.52
 1517.1250   -7.53   -4.35
 1517.1666   -6.67   -3.85
 1517.2083   -4.53   -0.80
 1517.2500   -1.63   -2.83
 1517.2916   -3.99   -4.75
 1517.3333   -6.30   -2.29
 1517.3750   -8.07   -1.42
 1517.4166   -5.36   -1.95
 1517.4583   -4.79   -1.74
 1517.5000   -2.44   -0.89
 1517.5416   -5.10    0.00
 1517.5833   -4.53   -0.80
 1517.6250   -3.10    0.00
 1517.6666   -3.28   -3.91
 1517.7083   -3.52   -2.96
 1517.7500   -2.76   -2.31
 1517.7916   -6.11   -1.08
 1517.8333   -6.60   -1.16
 1517.8750   -6.20    0.00
 1517.9166   -8.57   -1.51
 1517.9583   -8.70    0.00
 1518.0000   -7.70   -2.80
 1518.0416   -9.16   -1.61
 1518.0833   -9.16   -1.61
 1518.1250   -7.09   -1.25
 1518.1666   -9.16   -1.61
 1518.2083   -5.80   -3.35
 1518.2500   -3.85   -1.40
 1518.2916   -6.70    0.00
 1518.3333   -6.11    1.08
 1518.3750   -7.58   -1.34
 1518.4166   -6.70    0.00
 1518.4583   -6.20    0.00
 1518.5000   -5.36   -1.95
 1518.5416   -7.20    0.00
 1518.5833   -5.61    0.99
 1518.6250   -6.20    0.00
 1518.6666   -6.11   -1.08
 1518.7083   -4.32   -1.57
 1518.7500   -5.70    0.00
 1518.7916   -6.30   -2.29
 1518.8333   -8.07   -1.42
 1518.8750   -8.07   -1.42
 1518.9166   -7.20    0.00
 1518.9583   -7.58    1.34
 1519.0000   -8.20    0.00
 1519.0416   -7.58    1.34
 1519.0833   -8.57   -1.51
 1519.1250   -7.70    0.00
 1519.1666   -6.20    0.00
 1519.2083   -5.70    0.00
 1519.2500   -5.70    0.00
 1519.2916   -6.70    0.00
 1519.3333   -6.20    0.00
 1519.3750   -7.09    1.25
 1519.4166   -5.61    0.99
 1519.4583   -6.60    1.16
 1519.5000   -5.61    0.99
 1519.5416   -4.32    1.57
 1519.5833   -3.38    1.23
 1519.6250   -3.85    1.40
 1519.6666   -3.85    1.40
 1519.7083   -3.85    1.40
 1519.7500   -4.53    0.80
 1519.7916   -4.53    0.80
 1519.8333   -7.09    1.25
 1519.8750   -6.11    1.08
 1519.9166   -5.83    2.12
 1519.9583   -6.70    0.00
 1520.0000   -6.70    0.00
 1520.0416   -6.60    1.16
 1520.0833   -6.60    1.16
 1520.1250   -5.36    1.95
 1520.1666   -4.32    1.57
 1520.2083   -2.07    0.36
 1520.2500   -3.55    2.05
 1520.2916   -2.10    0.00
 1520.3333   -2.25    1.30
 1520.3750    0.94   -0.34
 1520.4166    0.87   -0.50
 1520.4583    1.30   -2.25
 1520.5000    0.47   -0.17
 1520.5416   -0.77   -0.64
 1520.5833    0.45   -2.56
 1520.6250    0.72   -1.97
 1520.6666    0.89   -2.44
 1520.7083    0.51   -1.41
 1520.7500   -0.89   -2.44
 1520.7916    0.00   -4.10
 1520.8333    0.54   -3.05
 1520.8750    0.54   -3.05
 1520.9166   -1.35   -1.61
 1520.9583   -4.53   -0.80
 1521.0000    1.35   -1.61
 1521.0416   -5.02   -0.89
 1521.0833   -5.61    0.99
 1521.1250   -6.70    0.00
 1521.1666   -3.38    1.23
 1521.2083   -0.97    1.15
 1521.2500   -3.66    0.65
 1521.2916    0.64   -0.77
 1521.3333   -2.22    0.81
 1521.3750   -1.15   -0.97
 1521.4166    0.64    0.77
 1521.4583    0.50   -0.87
 1521.5000    0.25   -0.43
 1521.5416    0.49   -0.09
 1521.5833    0.00    0.00
 1521.6250   -1.23   -3.38
 1521.6666    0.72   -1.97
 1521.7083   -0.75   -1.30
 1521.7500   -0.54   -3.05
 1521.7916   -6.11   -1.08
 1521.8333   -5.70    0.00
 1521.8750   -6.77   -2.46
 1521.9166   -5.61   -0.99
 1521.9583   -5.61    0.99
 1522.0000   -6.20    0.00
 1522.0416   -6.30    2.29
 1522.0833   -6.11   -1.08
 1522.1250   -7.58   -1.34
 1522.1666   -6.20    0.00
 1522.2083   -3.10    0.00
 1522.2500   -2.68   -1.55
 1522.2916   -2.44   -0.89
 1522.3333   -2.07   -0.36
 1522.3750    0.99    0.17
 1522.4166   -2.56    0.45
 1522.4583    0.00    0.00
 1522.5000    1.15   -0.97
 1522.5416    0.64   -0.77
 1522.5833    0.75   -1.30
 1522.6250   -0.87   -0.50
 1522.6666    0.00    0.00
 1522.7083    0.64   -0.77
 1522.7500    0.00   -1.50
 1522.7916    0.54   -3.05
 1522.8333   -2.68   -1.55
 1522.8750   -3.85   -1.40
 1522.9166   -4.04   -0.71
 1522.9583   -5.83   -2.12
 1523.0000   -7.09    1.25
 1523.0416   -6.20    0.00
 1523.0833   -5.70    0.00
 1523.1250   -2.50    2.10
 1523.1666   -2.91    1.06
 1523.2083   -2.25    1.30
 1523.2500   -0.26    1.48
 1523.2916    0.00    1.50
 1523.3333    0.77    0.64
 1523.3750    0.64    0.77
 1523.4166    0.64    0.77
 1523.4583    0.94    0.34
 1523.5000    0.00    0.00
 1523.5416    1.61   -1.35
 1523.5833    0.50    0.00
 1523.6250    0.50    0.00
 1523.6666    0.62   -3.54
 1523.7083   -0.89   -2.44
 1523.7500    0.00   -3.60
 1523.7916    1.30   -2.25
 1523.8333    2.25    1.30
 1523.8750    2.43   -1.41
 1523.9166    1.23   -3.38
 1523.9583    0.26   -1.48
 1524.0000   -0.72    1.97
 1524.0416   -2.30    3.98
 1524.0833    0.00    4.10
 1524.1250    1.55    2.68
 1524.1666    0.00    2.60
 1524.2083    1.61    1.35
 1524.2500    1.61    1.35
 1524.2916    2.07    0.36
 1524.3333    1.41    0.51
 1524.3750    0.75    1.30
 1524.4166    0.50    0.87
 1524.4583    0.34    0.94
 1524.5000    1.34    0.24
 1524.5416    0.50    0.87
 1524.5833    0.26    1.48
 1524.6250    1.28   -0.47
 1524.6666    0.51    1.41
 1524.7500    1.36    0.00
 1524.7916    2.83   -1.63
 1524.8333    0.00   -5.10
 1524.8750    2.32   -0.41
 1525.0000   -2.64    3.14
 1525.0416   -3.28    3.91
 1525.0833   -2.30    3.98
 1525.1250    0.80    4.53
 1525.1666    1.23    3.38
 1525.2083    1.55    2.68
 1525.2500    1.82    1.05
 1525.2916    1.15    0.97
 1525.3333    1.41    0.51
 1525.3750    1.15    0.97
 1525.4166    0.36    2.07
 1525.4583    1.91    0.00
 1525.5000    0.87    0.50
 1525.5416    0.00    0.00
 1525.5833    0.50    0.87
 1525.6250    0.51    1.41
 1525.6666    0.50    0.87
 1525.7083    0.00   -1.00
 1525.7500    1.30   -0.75
 1525.7916    2.60    0.00
 1525.8333    3.38    1.23
 1525.8750    3.10    0.00
 1525.9166    2.56   -0.45
 1525.9583    1.41   -0.51
 1526.0000    0.26    1.48
 1526.0416    3.98    2.30
 1526.0833    3.05   -0.54
 1526.1250    4.04   -0.71
 1526.1666    3.55   -2.05
 1526.2083    3.38   -1.23
 1526.2500    1.82    1.05
 1526.2916    1.97    0.72
 1526.3333    1.15    0.97
 1526.3750    1.30    0.75
 1526.4166    0.97    1.15
 1526.4583    0.97    1.15
 1526.5000    0.77    0.64
 1526.5416    0.64    0.77
 1526.5833    0.64    0.77
 1526.6250    0.97    1.15
 1526.6666    0.77    0.64
 1526.7083    1.15    0.97
 1526.7500   -1.06   -2.91
 1526.7916   -1.06   -2.91
 1526.8333    0.00   -2.60
 1526.8750    0.64   -0.77
 1526.9166    1.82    1.05
 1526.9583    1.82    1.05
 1527.0000    2.07   -0.36
 1527.0416    0.77   -0.64
 1527.0833    1.61   -1.35
 1527.1250    3.14    2.64
 1527.1666    3.55    2.05
 1527.2083    1.97    0.72
 1527.2500    1.41    0.51
 1527.2916    2.56   -0.45
 1527.3333    1.61   -1.35
 1527.3750    0.00   -3.60
 1527.4166    1.30   -0.75
 1527.4583    0.54   -3.05
 1527.5000    0.89   -2.44
 1527.5416    1.06   -2.91
 1527.5833    1.06   -2.91
 1527.6250    1.06   -2.91
 1527.6666    0.89   -2.44
 1527.7083    0.54   -3.05
 1527.7500    0.99   -5.61
 1527.7916    0.00   -4.60
 1527.8333   -0.62   -3.54
 1527.9583   -2.30   -3.98
 1528.0000   -6.60   -1.16
 1528.0416   -8.20    0.00
 1528.0833   -8.07   -1.42
 1528.1250   -9.16   -1.61
 1528.1666   -7.09   -1.25
 1528.2083   -6.11   -1.08
 1528.2500   -5.02   -0.89
 1528.2916   -5.10    0.00
 1528.3333   -4.60    0.00
 1528.3750   -4.04   -0.71
 1528.4166   -3.38   -1.23
 1528.4583   -3.38   -1.23
 1528.5000   -3.05   -0.54
 1528.5416   -2.91   -1.06
 1528.5833    0.50   -0.87
 1528.6250   -1.61   -1.35
 1528.6666   -2.25   -1.30
 1528.7083   -2.44   -0.89
 1528.7500   -3.85   -1.40
 1528.7916   -7.70   -2.80
 1528.8333   -9.68   -3.52
 1528.8750   -9.16   -1.61
 1528.9166   -6.98    0.00
 1528.9583   -8.20    0.00
 1529.0000   -9.65   -1.70
 1529.0416   -7.70   -2.80
 1529.0833   -9.30    0.00
 1529.1250   -7.09   -1.25
 1529.1666   -6.60   -1.16
 1529.2083   -6.60   -1.16
 1529.2500   -5.02   -0.89
 1529.2916   -3.60    0.00
 1529.3333   -5.70    0.00
 1529.3750   -4.10    0.00
 1529.4166   -3.10    0.00
 1529.4583   -2.60    0.00
 1529.5000    0.43   -0.25
 1529.5416   -0.36   -2.07
 1529.5833   -2.44   -0.89
 1529.6250   -1.30   -0.75
 1529.6666   -2.68   -1.55
 1529.7083    0.17   -0.99
 1529.7500   -0.17   -0.99
 1529.7916   -6.60   -1.16
 1529.8333   -7.20    0.00
 1529.8750   -7.20    0.00
 1529.9166   -7.58    1.34
 1529.9583   -6.77   -2.46
 1530.0000   -7.58   -1.34
 1530.0416   -6.20    0.00
 1530.0833   -6.60    1.16
 1530.1250   -6.20    0.00
 1530.1666   -5.70    0.00
 1530.2083   -3.54    0.62
 1530.2500   -4.60    0.00
 1530.2916   -4.10    0.00
 1530.3333   -3.54    0.62
 1530.3750   -3.05    0.54
 1530.4166   -3.60    0.00
 1530.4583   -3.54    0.62
 1530.5000   -3.05    0.54
 1530.5416   -2.56    0.45
 1530.5833   -3.60    0.00
 1530.6250   -3.05   -0.54
 1530.6666   -1.41    0.51
 1530.7083   -2.07    0.36
 1530.7500   -3.60    0.00
 1530.7916   -5.61    0.99
 1530.8333   -5.02    0.89
 1530.8750   -5.70    0.00
 1530.9166   -5.02    0.89
 1530.9583   -5.61    0.99
 1531.0000   -6.70    0.00
 1531.0416   -3.38    1.23
 1531.0833   -3.38    1.23
 1531.1250   -4.53    0.80
 1531.1666   -2.25    1.30
 1531.2083   -1.82    1.05
 1531.2500   -2.07    0.36
 1531.2916   -2.44    0.89
 1531.3333   -3.05    0.54
 1531.3750   -1.82    1.05
 1531.4166   -1.82    1.05
 1531.4583   -1.15    0.97
 1531.5000   -1.48   -0.26
 1531.5416    1.41   -0.51
 1531.5833   -0.17   -0.99
 1531.6250   -0.50    0.00
 1531.6666   -1.61    1.35
 1531.7083   -2.44    0.89
 1531.7500   -2.56    0.45
 1531.7916   -4.53    0.80
 1531.8333   -2.76    2.31
 1531.8750   -3.62    4.31
 1531.9166   -3.85    1.40
 1531.9583   -3.55    2.05
 1532.0000   -2.96    3.52
 1532.0416   -4.60    0.00
 1532.0833   -4.04    0.71
 1532.1250   -3.10    0.00
 1532.1666   -3.10    0.00
 1532.2083   -0.75    1.30
 1532.2500   -1.82   -1.05
 1532.2916   -3.05    0.54
 1532.3333   -2.56   -0.45
 1532.3750   -2.91    1.06
 1532.4166   -2.68    1.55
 1532.4583   -1.35    1.61
 1532.5000   -1.55    2.68
 1532.5416   -2.64    3.14
 1532.5833   -3.98    2.30
 1532.6250   -1.99    1.67
 1532.6666   -1.99    1.67
 1532.7083   -1.35    1.61
 1532.7500   -1.67    1.99
 1532.7916   -1.30    2.25
 1532.8333   -2.31    2.76
 1532.8750   -1.55    2.68
 1532.9166    0.00    3.10
 1532.9583   -1.23    3.38
 1533.0000    0.71    4.04
 1533.0416    0.45    2.56
 1533.0833    1.23    3.38
 1533.1250    1.06    2.91
 1533.1666   -0.36    2.07
 1533.2083    0.34    0.94
 1533.2500    0.38    0.32
 1533.2916    0.47    0.17
 1533.3333    0.26    1.48
 1533.3750   -0.99    0.17
 1533.4166   -0.17    0.99
 1533.4583    0.00    1.00
 1533.5000    0.64    0.77
 1533.5416    0.34    0.94
 1533.5833   -0.47    0.17
 1533.6250   -0.99   -0.17
 1533.6666   -0.49    0.09
 1533.7083    0.64    0.77
 1533.7500    0.94   -0.34
 1533.7916    1.50    0.00
 1533.8333    2.91   -1.06
 1533.8750    2.37   -1.99
 1533.9166    1.67   -1.99
 1533.9583    2.37   -1.99
 1534.0000    1.99    1.67
 1534.0416    2.37    1.99
 1534.0833    2.96   -3.52
 1534.1250    1.40   -3.85
 1534.1666    2.64   -3.14
 1534.2083    3.52   -2.96
 1534.2500    2.44   -0.89
 1534.2916    1.97   -0.72
 1534.3333    1.30   -2.25
 1534.3750    0.54   -3.05
 1534.4166   -1.06   -2.91
 1534.4583   -2.56   -0.45
 1534.5000   -7.09   -1.25
 1534.5416   -6.60   -1.16
 1534.5833   -6.60   -1.16
 1534.6250   -7.09   -1.25
 1534.6666   -6.11   -1.08
 1534.7083   -6.11   -1.08
 1534.7500   -7.10   -4.10
 1534.7916   -9.68   -3.52
 1534.8333   -9.68   -3.52
 1534.8750   -9.68   -3.52
 1534.9166   -9.21   -3.35
 1534.9583   -9.21   -3.35
 1535.0000   -8.92   -5.15
 1535.0416   -8.92   -5.15
 1535.0833   -8.49   -4.90
 1535.1250   -8.49   -4.90
 1535.1666   -7.10   -4.10
 1535.2083   -6.67   -3.85
 1535.2500   -7.10   -4.10
 1535.2916   -6.24   -3.60
 1535.3333   -7.10   -4.10
 1535.3750   -7.10   -4.10
 1535.4166   -6.24   -3.60
 1535.4583   -6.67   -3.85
 1535.5000   -7.10   -4.10
 1535.5416   -5.90   -4.95
 1535.5833   -8.49   -4.90
 1535.6250   -7.10   -4.10
 1535.6666   -6.67   -3.85
 1535.7083   -5.80   -3.35
 1535.7500   -7.70   -2.80
 1535.7916   -8.17   -2.98
 1535.8333   -8.49   -4.90
 1535.8750  -10.62   -3.87
 1535.9166   -9.68   -3.52
 1535.9583  -10.62   -3.87
 1536.0000  -10.15   -3.69
 1536.0416   -9.35   -5.40
 1536.0833  -10.15   -3.69
 1536.1250  -10.64   -1.88
 1536.1666   -6.14   -2.23
 1536.2083   -8.57   -1.51
 1536.2500   -8.07   -1.42
 1536.2916   -6.60    1.16
 1536.3333   -6.70    0.00
 1536.3750   -7.58   -1.34
 1536.4166   -7.09   -1.25
 1536.4583   -7.09   -1.25
 1536.5000   -7.58   -1.34
 1536.5416   -7.09   -1.25
 1536.5833   -5.10    0.00
 1536.6250   -6.20    0.00
 1536.6666   -5.70    0.00
 1536.7083   -6.11   -1.08
 1536.7500   -7.58   -1.34
 1536.7916   -8.57   -1.51
 1536.8333   -7.09    1.25
 1536.8750   -6.30    2.29
 1536.9166   -6.70    0.00
 1536.9583   -7.09    1.25
 1537.0000   -7.70    0.00
 1537.0416   -7.09    1.25
 1537.0833   -8.20    0.00
 1537.1250   -6.20    0.00
 1537.1666   -6.70    0.00
 1537.2083   -3.10    0.00
 1537.2500   -6.20    0.00
 1537.2916   -4.60    0.00
 1537.3333   -3.85    1.40
 1537.3750   -6.30    2.29
 1537.4166   -6.30    2.29
 1537.4583   -5.29    1.92
 1537.5000   -5.36    1.95
 1537.5416   -4.42    2.55
 1537.5833   -4.79    1.74
 1537.6250   -3.38    1.23
 1537.6666   -4.32    1.57
 1537.7083   -4.32    1.57
 1537.7500   -4.94    2.85
 1537.7916   -6.67    3.85
 1537.8333   -4.75    3.99
 1537.8750   -5.90    4.95
 1537.9166   -7.10    4.10
 1537.9583   -5.13    4.31
 1538.0000   -4.95    5.90
 1538.0416   -3.99    4.75
 1538.0833   -3.35    5.80
 1538.1250   -3.66    4.37
 1538.1666   -2.64    3.14
 1538.2083   -1.63    2.83
 1538.2500   -1.99    1.67
 1538.2916   -2.25    1.30
 1538.3333   -1.15    0.97
 1538.3750   -1.82    1.05
 1538.4166   -1.82    1.05
 1538.4583   -0.75    1.30
 1538.5000   -1.35    1.61
 1538.5416   -0.87   -0.50
 1538.5833    0.00   -0.50
 1538.6250    0.32   -0.38
 1538.6666    0.64   -0.77
 1538.7083   -0.94    0.34
 1538.7500   -0.51   -1.41
 1538.7916    0.00    0.00
 1538.8333    1.30    0.75
